Model,DPO2012
Firmware Version,1.39

Point Format,Y,,,
Horizontal Units,S,,,
Horizontal Scale,4,,,
Sample Interval,0.00768049,,,
Filter Frequency,14,,,
Record Length,5200,,,
Gating,0.0% to 100.0%,,0.0% to 100.0%,
Probe Attenuation,1,,1,
Vertical Units,V,,V,
Vertical Offset,-0.204,,-21,
Vertical Scale,0.2,,5,
Label,,,,
TIME,CH1,CH1 Peak Detect,CH2,CH2 Peak Detect
1.4071e+01,-0.528,-0.544,-8.2,-8.4
1.4078e+01,-0.528,-0.52,-8.2,-8
1.4086e+01,-0.528,-0.544,-8.2,-8.4
1.4094e+01,-0.528,-0.52,-8.2,-8
1.4101e+01,-0.528,-0.544,-8.2,-8.4
1.4109e+01,-0.528,-0.52,-8.2,-8
1.4117e+01,-0.528,-0.544,-8.2,-8.4
1.4124e+01,-0.528,-0.52,-8.2,-8
1.4132e+01,-0.528,-0.544,-8.2,-8.4
1.4140e+01,-0.528,-0.52,-8.2,-8
1.4147e+01,-0.536,-0.544,-8.2,-8.6
1.4155e+01,-0.536,-0.52,-8.2,-8
1.4163e+01,-0.536,-0.544,-8.2,-8.4
1.4171e+01,-0.536,-0.52,-8.2,-8
1.4178e+01,-0.536,-0.544,-8.2,-8.6
1.4186e+01,-0.536,-0.52,-8.2,-8
1.4194e+01,-0.536,-0.544,-8.4,-8.6
1.4201e+01,-0.536,-0.528,-8.4,-8
1.4209e+01,-0.536,-0.544,-8.4,-8.6
1.4217e+01,-0.536,-0.52,-8.4,-8.2
1.4224e+01,-0.536,-0.544,-8.4,-8.6
1.4232e+01,-0.536,-0.52,-8.4,-8.2
1.4240e+01,-0.536,-0.552,-8.4,-8.6
1.4247e+01,-0.536,-0.528,-8.4,-8.2
1.4255e+01,-0.536,-0.544,-8.4,-8.6
1.4263e+01,-0.536,-0.52,-8.4,-8.2
1.4270e+01,-0.536,-0.552,-8.4,-8.6
1.4278e+01,-0.536,-0.528,-8.4,-8.2
1.4286e+01,-0.536,-0.544,-8.4,-8.6
1.4293e+01,-0.536,-0.528,-8.4,-8.2
1.4301e+01,-0.536,-0.544,-8.4,-8.6
1.4309e+01,-0.536,-0.528,-8.4,-8.2
1.4316e+01,-0.536,-0.552,-8.4,-8.6
1.4324e+01,-0.536,-0.528,-8.4,-8.2
1.4332e+01,-0.536,-0.552,-8.4,-8.6
1.4339e+01,-0.536,-0.528,-8.4,-8.2
1.4347e+01,-0.536,-0.552,-8.4,-8.6
1.4355e+01,-0.536,-0.528,-8.4,-8.2
1.4363e+01,-0.536,-0.552,-8.4,-8.6
1.4370e+01,-0.536,-0.528,-8.4,-8.2
1.4378e+01,-0.536,-0.552,-8.4,-8.8
1.4386e+01,-0.544,-0.528,-8.6,-8.2
1.4393e+01,-0.544,-0.552,-8.6,-8.8
1.4401e+01,-0.544,-0.528,-8.6,-8.2
1.4409e+01,-0.544,-0.552,-8.6,-8.8
1.4416e+01,-0.544,-0.528,-8.6,-8.2
1.4424e+01,-0.544,-0.552,-8.6,-8.8
1.4432e+01,-0.544,-0.528,-8.6,-8.2
1.4439e+01,-0.544,-0.552,-8.6,-8.8
1.4447e+01,-0.544,-0.536,-8.6,-8.4
1.4455e+01,-0.544,-0.552,-8.6,-8.8
1.4462e+01,-0.544,-0.536,-8.6,-8.4
1.4470e+01,-0.544,-0.552,-8.6,-8.8
1.4478e+01,-0.544,-0.536,-8.6,-8.4
1.4485e+01,-0.544,-0.552,-8.6,-8.8
1.4493e+01,-0.544,-0.536,-8.6,-8.4
1.4501e+01,-0.544,-0.552,-8.6,-8.8
1.4508e+01,-0.544,-0.536,-8.6,-8.4
1.4516e+01,-0.544,-0.552,-8.6,-8.8
1.4524e+01,-0.544,-0.536,-8.6,-8.4
1.4531e+01,-0.544,-0.552,-8.6,-8.8
1.4539e+01,-0.544,-0.528,-8.6,-8.4
1.4547e+01,-0.544,-0.552,-8.6,-9
1.4555e+01,-0.544,-0.528,-8.6,-8.4
1.4562e+01,-0.544,-0.56,-8.6,-9
1.4570e+01,-0.544,-0.536,-8.6,-8.4
1.4578e+01,-0.544,-0.552,-8.6,-9
1.4585e+01,-0.544,-0.536,-8.8,-8.4
1.4593e+01,-0.544,-0.56,-8.8,-9
1.4601e+01,-0.544,-0.536,-8.8,-8.4
1.4608e+01,-0.544,-0.56,-8.8,-9
1.4616e+01,-0.552,-0.536,-8.8,-8.4
1.4624e+01,-0.552,-0.56,-8.8,-9
1.4631e+01,-0.552,-0.536,-8.8,-8.6
1.4639e+01,-0.552,-0.56,-8.8,-9
1.4647e+01,-0.552,-0.536,-8.8,-8.6
1.4654e+01,-0.552,-0.56,-8.8,-9
1.4662e+01,-0.552,-0.536,-8.8,-8.6
1.4670e+01,-0.552,-0.56,-8.8,-9
1.4677e+01,-0.552,-0.536,-8.8,-8.6
1.4685e+01,-0.552,-0.56,-8.8,-9
1.4693e+01,-0.552,-0.536,-8.8,-8.6
1.4700e+01,-0.552,-0.56,-8.8,-9
1.4708e+01,-0.552,-0.536,-8.8,-8.6
1.4716e+01,-0.552,-0.56,-8.8,-9
1.4724e+01,-0.552,-0.544,-8.8,-8.6
1.4731e+01,-0.552,-0.56,-8.8,-9
1.4739e+01,-0.552,-0.536,-8.8,-8.6
1.4747e+01,-0.552,-0.56,-8.8,-9
1.4754e+01,-0.552,-0.544,-8.8,-8.6
1.4762e+01,-0.552,-0.56,-8.8,-9
1.4770e+01,-0.552,-0.544,-8.8,-8.6
1.4777e+01,-0.552,-0.56,-8.8,-9.2
1.4785e+01,-0.552,-0.544,-9,-8.6
1.4793e+01,-0.552,-0.56,-9,-9.2
1.4800e+01,-0.552,-0.544,-9,-8.6
1.4808e+01,-0.552,-0.56,-9,-9.2
1.4816e+01,-0.552,-0.544,-9,-8.6
1.4823e+01,-0.552,-0.568,-9,-9.2
1.4831e+01,-0.552,-0.544,-9,-8.6
1.4839e+01,-0.552,-0.568,-9,-9.2
1.4846e+01,-0.552,-0.544,-9,-8.8
1.4854e+01,-0.552,-0.568,-9,-9.2
1.4862e+01,-0.552,-0.544,-9,-8.8
1.4869e+01,-0.56,-0.568,-9,-9.2
1.4877e+01,-0.56,-0.544,-9,-8.8
1.4885e+01,-0.56,-0.568,-9,-9.2
1.4892e+01,-0.56,-0.544,-9,-8.8
1.4900e+01,-0.56,-0.568,-9,-9.2
1.4908e+01,-0.56,-0.544,-9,-8.8
1.4916e+01,-0.56,-0.568,-9,-9.2
1.4923e+01,-0.56,-0.552,-9,-8.8
1.4931e+01,-0.56,-0.568,-9,-9.2
1.4939e+01,-0.56,-0.552,-9,-8.8
1.4946e+01,-0.56,-0.568,-9,-9.2
1.4954e+01,-0.56,-0.552,-9,-8.8
1.4962e+01,-0.56,-0.568,-9,-9.2
1.4969e+01,-0.56,-0.552,-9,-8.8
1.4977e+01,-0.56,-0.568,-9.2,-9.4
1.4985e+01,-0.56,-0.552,-9.2,-8.8
1.4992e+01,-0.56,-0.568,-9.2,-9.4
1.5000e+01,-0.56,-0.552,-9.2,-8.8
1.5008e+01,-0.56,-0.568,-9.2,-9.4
1.5015e+01,-0.56,-0.552,-9.2,-9
1.5023e+01,-0.56,-0.568,-9.2,-9.4
1.5031e+01,-0.56,-0.552,-9.2,-9
1.5038e+01,-0.56,-0.576,-9.2,-9.4
1.5046e+01,-0.56,-0.552,-9.2,-9
1.5054e+01,-0.56,-0.568,-9.2,-9.4
1.5061e+01,-0.56,-0.552,-9.2,-9
1.5069e+01,-0.56,-0.576,-9.2,-9.4
1.5077e+01,-0.56,-0.552,-9.2,-9
1.5084e+01,-0.56,-0.576,-9.2,-9.4
1.5092e+01,-0.56,-0.552,-9.2,-9
1.5100e+01,-0.56,-0.576,-9.2,-9.4
1.5108e+01,-0.568,-0.552,-9.2,-9
1.5115e+01,-0.568,-0.576,-9.2,-9.4
1.5123e+01,-0.568,-0.552,-9.2,-9
1.5131e+01,-0.568,-0.576,-9.2,-9.4
1.5138e+01,-0.568,-0.552,-9.2,-9
1.5146e+01,-0.568,-0.576,-9.2,-9.4
1.5154e+01,-0.568,-0.552,-9.2,-9
1.5161e+01,-0.568,-0.576,-9.2,-9.6
1.5169e+01,-0.568,-0.552,-9.2,-9
1.5177e+01,-0.568,-0.576,-9.2,-9.6
1.5184e+01,-0.568,-0.552,-9.2,-9
1.5192e+01,-0.568,-0.576,-9.4,-9.6
1.5200e+01,-0.568,-0.552,-9.4,-9
1.5207e+01,-0.568,-0.584,-9.4,-9.6
1.5215e+01,-0.568,-0.56,-9.4,-9
1.5223e+01,-0.568,-0.576,-9.4,-9.6
1.5230e+01,-0.568,-0.552,-9.4,-9.2
1.5238e+01,-0.568,-0.584,-9.4,-9.6
1.5246e+01,-0.568,-0.56,-9.4,-9.2
1.5253e+01,-0.568,-0.576,-9.4,-9.6
1.5261e+01,-0.568,-0.56,-9.4,-9.2
1.5269e+01,-0.568,-0.576,-9.4,-9.6
1.5276e+01,-0.568,-0.56,-9.4,-9.2
1.5284e+01,-0.568,-0.584,-9.4,-9.6
1.5292e+01,-0.568,-0.56,-9.4,-9.2
1.5300e+01,-0.568,-0.584,-9.4,-9.6
1.5307e+01,-0.568,-0.56,-9.4,-9.2
1.5315e+01,-0.568,-0.584,-9.4,-9.6
1.5323e+01,-0.568,-0.56,-9.4,-9.2
1.5330e+01,-0.568,-0.584,-9.4,-9.6
1.5338e+01,-0.568,-0.56,-9.4,-9.2
1.5346e+01,-0.576,-0.584,-9.4,-9.8
1.5353e+01,-0.576,-0.56,-9.4,-9.2
1.5361e+01,-0.576,-0.584,-9.4,-9.8
1.5369e+01,-0.576,-0.56,-9.4,-9.2
1.5376e+01,-0.576,-0.584,-9.6,-9.8
1.5384e+01,-0.576,-0.56,-9.6,-9.2
1.5392e+01,-0.576,-0.584,-9.6,-9.8
1.5399e+01,-0.576,-0.568,-9.6,-9.2
1.5407e+01,-0.576,-0.584,-9.6,-9.8
1.5415e+01,-0.576,-0.568,-9.6,-9.4
1.5422e+01,-0.576,-0.584,-9.6,-9.8
1.5430e+01,-0.576,-0.568,-9.6,-9.4
1.5438e+01,-0.576,-0.584,-9.6,-9.8
1.5445e+01,-0.576,-0.568,-9.6,-9.4
1.5453e+01,-0.576,-0.584,-9.6,-9.8
1.5461e+01,-0.576,-0.568,-9.6,-9.4
1.5469e+01,-0.576,-0.584,-9.6,-9.8
1.5476e+01,-0.576,-0.568,-9.6,-9.4
1.5484e+01,-0.576,-0.584,-9.6,-9.8
1.5492e+01,-0.576,-0.568,-9.6,-9.4
1.5499e+01,-0.576,-0.584,-9.6,-9.8
1.5507e+01,-0.576,-0.56,-9.6,-9.4
1.5515e+01,-0.576,-0.592,-9.6,-9.8
1.5522e+01,-0.576,-0.568,-9.6,-9.4
1.5530e+01,-0.576,-0.592,-9.6,-9.8
1.5538e+01,-0.576,-0.568,-9.6,-9.4
1.5545e+01,-0.576,-0.592,-9.6,-9.8
1.5553e+01,-0.576,-0.568,-9.6,-9.4
1.5561e+01,-0.576,-0.592,-9.6,-9.8
1.5568e+01,-0.576,-0.568,-9.8,-9.4
1.5576e+01,-0.584,-0.592,-9.8,-9.8
1.5584e+01,-0.584,-0.568,-9.8,-9.6
1.5591e+01,-0.584,-0.592,-9.8,-10
1.5599e+01,-0.584,-0.568,-9.8,-9.6
1.5607e+01,-0.584,-0.592,-9.8,-10
1.5614e+01,-0.584,-0.568,-9.8,-9.6
1.5622e+01,-0.584,-0.592,-9.8,-10
1.5630e+01,-0.584,-0.568,-9.8,-9.6
1.5637e+01,-0.584,-0.592,-9.8,-10
1.5645e+01,-0.584,-0.576,-9.8,-9.6
1.5653e+01,-0.584,-0.592,-9.8,-10
1.5661e+01,-0.584,-0.568,-9.8,-9.6
1.5668e+01,-0.584,-0.592,-9.8,-10
1.5676e+01,-0.584,-0.568,-9.8,-9.6
1.5684e+01,-0.584,-0.6,-9.8,-10
1.5691e+01,-0.584,-0.576,-9.8,-9.6
1.5699e+01,-0.584,-0.592,-9.8,-10
1.5707e+01,-0.584,-0.576,-9.8,-9.6
1.5714e+01,-0.584,-0.6,-9.8,-10
1.5722e+01,-0.584,-0.576,-9.8,-9.6
1.5730e+01,-0.584,-0.592,-9.8,-10
1.5737e+01,-0.584,-0.576,-9.8,-9.6
1.5745e+01,-0.584,-0.592,-9.8,-10.2
1.5753e+01,-0.584,-0.576,-9.8,-9.6
1.5760e+01,-0.584,-0.6,-9.8,-10.2
1.5768e+01,-0.584,-0.576,-9.8,-9.6
1.5776e+01,-0.584,-0.6,-9.8,-10.2
1.5783e+01,-0.584,-0.576,-10,-9.8
1.5791e+01,-0.584,-0.6,-10,-10.2
1.5799e+01,-0.584,-0.576,-10,-9.8
1.5806e+01,-0.584,-0.6,-10,-10.2
1.5814e+01,-0.584,-0.576,-10,-9.8
1.5822e+01,-0.592,-0.6,-10,-10.2
1.5829e+01,-0.592,-0.576,-10,-9.8
1.5837e+01,-0.592,-0.6,-10,-10.2
1.5845e+01,-0.592,-0.576,-10,-9.8
1.5853e+01,-0.592,-0.6,-10,-10.2
1.5860e+01,-0.592,-0.576,-10,-9.8
1.5868e+01,-0.592,-0.6,-10,-10.2
1.5876e+01,-0.592,-0.576,-10,-9.8
1.5883e+01,-0.592,-0.6,-10,-10.2
1.5891e+01,-0.592,-0.584,-10,-9.8
1.5899e+01,-0.592,-0.6,-10,-10.2
1.5906e+01,-0.592,-0.584,-10,-9.8
1.5914e+01,-0.592,-0.6,-10,-10.2
1.5922e+01,-0.592,-0.584,-10,-9.8
1.5929e+01,-0.592,-0.6,-10,-10.2
1.5937e+01,-0.592,-0.584,-10,-9.8
1.5945e+01,-0.592,-0.6,-10,-10.4
1.5952e+01,-0.592,-0.584,-10,-9.8
1.5960e+01,-0.592,-0.6,-10,-10.4
1.5968e+01,-0.592,-0.584,-10.2,-9.8
1.5975e+01,-0.592,-0.6,-10.2,-10.4
1.5983e+01,-0.592,-0.576,-10.2,-9.8
1.5991e+01,-0.592,-0.608,-10.2,-10.4
1.5998e+01,-0.592,-0.584,-10.2,-9.8
1.6006e+01,-0.592,-0.608,-10.2,-10.4
1.6014e+01,-0.592,-0.584,-10.2,-10
1.6022e+01,-0.592,-0.608,-10.2,-10.4
1.6029e+01,-0.6,-0.584,-10.2,-10
1.6037e+01,-0.6,-0.608,-10.2,-10.4
1.6045e+01,-0.6,-0.584,-10.2,-10
1.6052e+01,-0.6,-0.608,-10.2,-10.4
1.6060e+01,-0.6,-0.584,-10.2,-10
1.6068e+01,-0.6,-0.608,-10.2,-10.4
1.6075e+01,-0.6,-0.584,-10.2,-10
1.6083e+01,-0.6,-0.608,-10.2,-10.4
1.6091e+01,-0.6,-0.592,-10.2,-10
1.6098e+01,-0.6,-0.608,-10.2,-10.4
1.6106e+01,-0.6,-0.592,-10.2,-10
1.6114e+01,-0.6,-0.608,-10.2,-10.4
1.6121e+01,-0.6,-0.592,-10.2,-10
1.6129e+01,-0.6,-0.608,-10.2,-10.4
1.6137e+01,-0.6,-0.584,-10.2,-10
1.6144e+01,-0.6,-0.616,-10.2,-10.4
1.6152e+01,-0.6,-0.592,-10.2,-10
1.6160e+01,-0.6,-0.608,-10.4,-10.4
1.6167e+01,-0.6,-0.592,-10.4,-10
1.6175e+01,-0.6,-0.616,-10.4,-10.6
1.6183e+01,-0.6,-0.592,-10.4,-10
1.6190e+01,-0.6,-0.616,-10.4,-10.6
1.6198e+01,-0.6,-0.592,-10.4,-10.2
1.6206e+01,-0.6,-0.616,-10.4,-10.6
1.6214e+01,-0.6,-0.592,-10.4,-10.2
1.6221e+01,-0.6,-0.616,-10.4,-10.6
1.6229e+01,-0.6,-0.592,-10.4,-10.2
1.6237e+01,-0.6,-0.616,-10.4,-10.6
1.6244e+01,-0.6,-0.592,-10.4,-10.2
1.6252e+01,-0.608,-0.616,-10.4,-10.6
1.6260e+01,-0.608,-0.592,-10.4,-10.2
1.6267e+01,-0.608,-0.616,-10.4,-10.6
1.6275e+01,-0.608,-0.592,-10.4,-10.2
1.6283e+01,-0.608,-0.616,-10.4,-10.6
1.6290e+01,-0.608,-0.592,-10.4,-10.2
1.6298e+01,-0.608,-0.616,-10.4,-10.6
1.6306e+01,-0.608,-0.592,-10.4,-10.2
1.6313e+01,-0.608,-0.616,-10.4,-10.6
1.6321e+01,-0.608,-0.6,-10.4,-10.2
1.6329e+01,-0.608,-0.616,-10.4,-10.6
1.6336e+01,-0.608,-0.592,-10.4,-10.2
1.6344e+01,-0.608,-0.616,-10.4,-10.6
1.6352e+01,-0.608,-0.6,-10.4,-10.2
1.6359e+01,-0.608,-0.616,-10.6,-10.8
1.6367e+01,-0.608,-0.6,-10.6,-10.4
1.6375e+01,-0.608,-0.616,-10.6,-10.8
1.6382e+01,-0.608,-0.6,-10.6,-10.4
1.6390e+01,-0.608,-0.616,-10.6,-10.8
1.6398e+01,-0.608,-0.6,-10.6,-10.4
1.6406e+01,-0.608,-0.624,-10.6,-10.8
1.6413e+01,-0.608,-0.6,-10.6,-10.4
1.6421e+01,-0.608,-0.624,-10.6,-10.8
1.6429e+01,-0.608,-0.6,-10.6,-10.4
1.6436e+01,-0.608,-0.624,-10.6,-10.8
1.6444e+01,-0.608,-0.6,-10.6,-10.4
1.6452e+01,-0.608,-0.624,-10.6,-10.8
1.6459e+01,-0.608,-0.6,-10.6,-10.4
1.6467e+01,-0.616,-0.624,-10.6,-10.8
1.6475e+01,-0.616,-0.6,-10.6,-10.4
1.6482e+01,-0.616,-0.624,-10.6,-10.8
1.6490e+01,-0.616,-0.6,-10.6,-10.4
1.6498e+01,-0.616,-0.624,-10.6,-10.8
1.6505e+01,-0.616,-0.6,-10.6,-10.4
1.6513e+01,-0.616,-0.624,-10.6,-10.8
1.6521e+01,-0.616,-0.608,-10.6,-10.4
1.6528e+01,-0.616,-0.624,-10.6,-10.8
1.6536e+01,-0.616,-0.608,-10.6,-10.4
1.6544e+01,-0.616,-0.624,-10.6,-11
1.6551e+01,-0.616,-0.608,-10.8,-10.4
1.6559e+01,-0.616,-0.624,-10.8,-11
1.6567e+01,-0.616,-0.608,-10.8,-10.6
1.6575e+01,-0.616,-0.624,-10.8,-11
1.6582e+01,-0.616,-0.608,-10.8,-10.6
1.6590e+01,-0.616,-0.624,-10.8,-11
1.6598e+01,-0.616,-0.608,-10.8,-10.6
1.6605e+01,-0.616,-0.632,-10.8,-11
1.6613e+01,-0.616,-0.608,-10.8,-10.6
1.6621e+01,-0.616,-0.632,-10.8,-11
1.6628e+01,-0.616,-0.6,-10.8,-10.6
1.6636e+01,-0.624,-0.632,-10.8,-11
1.6644e+01,-0.624,-0.608,-10.8,-10.6
1.6651e+01,-0.624,-0.632,-10.8,-11
1.6659e+01,-0.624,-0.608,-10.8,-10.6
1.6667e+01,-0.624,-0.632,-10.8,-11
1.6674e+01,-0.624,-0.608,-10.8,-10.6
1.6682e+01,-0.624,-0.632,-10.8,-11
1.6690e+01,-0.624,-0.616,-10.8,-10.6
1.6697e+01,-0.624,-0.632,-10.8,-11
1.6705e+01,-0.624,-0.616,-10.8,-10.6
1.6713e+01,-0.624,-0.632,-10.8,-11
1.6720e+01,-0.624,-0.616,-10.8,-10.6
1.6728e+01,-0.624,-0.64,-10.8,-11
1.6736e+01,-0.624,-0.616,-10.8,-10.6
1.6743e+01,-0.624,-0.632,-10.8,-11
1.6751e+01,-0.624,-0.616,-10.8,-10.6
1.6759e+01,-0.624,-0.632,-11,-11
1.6767e+01,-0.624,-0.616,-11,-10.6
1.6774e+01,-0.624,-0.64,-11,-11.2
1.6782e+01,-0.624,-0.616,-11,-10.6
1.6790e+01,-0.624,-0.64,-11,-11.2
1.6797e+01,-0.632,-0.616,-11,-10.8
1.6805e+01,-0.632,-0.64,-11,-11.2
1.6813e+01,-0.632,-0.616,-11,-10.8
1.6820e+01,-0.632,-0.64,-11,-11.2
1.6828e+01,-0.632,-0.616,-11,-10.8
1.6836e+01,-0.632,-0.64,-11,-11.2
1.6843e+01,-0.632,-0.624,-11,-10.8
1.6851e+01,-0.632,-0.64,-11,-11.2
1.6859e+01,-0.632,-0.624,-11,-10.8
1.6866e+01,-0.632,-0.64,-11,-11.2
1.6874e+01,-0.632,-0.624,-11,-10.8
1.6882e+01,-0.632,-0.64,-11,-11.2
1.6889e+01,-0.632,-0.624,-11,-10.8
1.6897e+01,-0.632,-0.64,-11,-11.2
1.6905e+01,-0.632,-0.624,-11,-10.8
1.6912e+01,-0.64,-0.648,-11,-11.2
1.6920e+01,-0.64,-0.624,-11,-10.8
1.6928e+01,-0.64,-0.648,-11,-11.2
1.6935e+01,-0.64,-0.624,-11,-10.8
1.6943e+01,-0.64,-0.656,-11,-11.4
1.6951e+01,-0.64,-0.624,-11,-10.8
1.6959e+01,-0.64,-0.648,-11.2,-11.4
1.6966e+01,-0.64,-0.632,-11.2,-11
1.6974e+01,-0.64,-0.648,-11.2,-11.4
1.6982e+01,-0.64,-0.632,-11.2,-11
1.6989e+01,-0.64,-0.656,-11.2,-11.4
1.6997e+01,-0.648,-0.632,-11.2,-11
1.7005e+01,-0.648,-0.656,-11.2,-11.4
1.7012e+01,-0.648,-0.64,-11.2,-11
1.7020e+01,-0.648,-0.656,-11.2,-11.4
1.7028e+01,-0.648,-0.64,-11.2,-11
1.7035e+01,-0.648,-0.656,-11.2,-11.4
1.7043e+01,-0.648,-0.64,-11.2,-11
1.7051e+01,-0.648,-0.656,-11.2,-11.4
1.7058e+01,-0.656,-0.64,-11.2,-11
1.7066e+01,-0.656,-0.664,-11.2,-11.4
1.7074e+01,-0.656,-0.64,-11.2,-11
1.7081e+01,-0.656,-0.664,-11.2,-11.4
1.7089e+01,-0.656,-0.64,-11.2,-11
1.7097e+01,-0.656,-0.664,-11.2,-11.4
1.7104e+01,-0.656,-0.64,-11.2,-11
1.7112e+01,-0.664,-0.672,-11.2,-11.4
1.7120e+01,-0.664,-0.656,-11.2,-11
1.7127e+01,-0.664,-0.672,-11.2,-11.4
1.7135e+01,-0.664,-0.648,-11.4,-11
1.7143e+01,-0.664,-0.68,-11.4,-11.4
1.7151e+01,-0.664,-0.656,-11.4,-11
1.7158e+01,-0.672,-0.68,-11.4,-11.6
1.7166e+01,-0.672,-0.664,-11.4,-11.2
1.7174e+01,-0.672,-0.68,-11.4,-11.6
1.7181e+01,-0.672,-0.664,-11.4,-11.2
1.7189e+01,-0.672,-0.688,-11.4,-11.6
1.7197e+01,-0.68,-0.664,-11.4,-11.2
1.7204e+01,-0.68,-0.688,-11.4,-11.6
1.7212e+01,-0.68,-0.672,-11.4,-11.2
1.7220e+01,-0.68,-0.696,-11.4,-11.6
1.7227e+01,-0.688,-0.672,-11.4,-11.2
1.7235e+01,-0.688,-0.696,-11.4,-11.6
1.7243e+01,-0.688,-0.68,-11.4,-11.2
1.7250e+01,-0.696,-0.704,-11.4,-11.6
1.7258e+01,-0.696,-0.68,-11.4,-11.2
1.7266e+01,-0.696,-0.712,-11.4,-11.6
1.7273e+01,-0.704,-0.688,-11.4,-11.2
1.7281e+01,-0.704,-0.712,-11.4,-11.6
1.7289e+01,-0.704,-0.688,-11.4,-11.2
1.7296e+01,-0.712,-0.72,-11.4,-11.6
1.7304e+01,-0.712,-0.696,-11.4,-11.2
1.7312e+01,-0.712,-0.72,-11.4,-11.6
1.7320e+01,-0.712,-0.704,-11.4,-11.2
1.7327e+01,-0.72,-0.728,-11.4,-11.6
1.7335e+01,-0.72,-0.712,-11.4,-11.2
1.7343e+01,-0.728,-0.736,-11.6,-11.8
1.7350e+01,-0.728,-0.712,-11.6,-11.4
1.7358e+01,-0.728,-0.736,-11.6,-11.8
1.7366e+01,-0.736,-0.72,-11.6,-11.4
1.7373e+01,-0.736,-0.744,-11.6,-11.8
1.7381e+01,-0.736,-0.728,-11.6,-11.4
1.7389e+01,-0.744,-0.752,-11.6,-11.8
1.7396e+01,-0.744,-0.736,-11.6,-11.4
1.7404e+01,-0.744,-0.76,-11.6,-11.8
1.7412e+01,-0.752,-0.736,-11.6,-11.4
1.7419e+01,-0.752,-0.76,-11.6,-11.8
1.7427e+01,-0.76,-0.744,-11.6,-11.4
1.7435e+01,-0.76,-0.768,-11.6,-11.8
1.7442e+01,-0.768,-0.752,-11.6,-11.4
1.7450e+01,-0.768,-0.776,-11.6,-11.8
1.7458e+01,-0.768,-0.76,-11.6,-11.4
1.7465e+01,-0.776,-0.784,-11.6,-11.8
1.7473e+01,-0.776,-0.768,-11.6,-11.4
1.7481e+01,-0.776,-0.784,-11.6,-11.8
1.7488e+01,-0.784,-0.768,-11.6,-11.4
1.7496e+01,-0.784,-0.792,-11.6,-11.8
1.7504e+01,-0.784,-0.776,-11.6,-11.4
1.7512e+01,-0.792,-0.8,-11.6,-11.8
1.7519e+01,-0.792,-0.784,-11.6,-11.4
1.7527e+01,-0.8,-0.808,-11.8,-11.8
1.7535e+01,-0.8,-0.792,-11.8,-11.4
1.7542e+01,-0.8,-0.808,-11.8,-12
1.7550e+01,-0.808,-0.792,-11.8,-11.6
1.7558e+01,-0.808,-0.816,-11.8,-12
1.7565e+01,-0.808,-0.8,-11.8,-11.6
1.7573e+01,-0.816,-0.824,-11.8,-12
1.7581e+01,-0.816,-0.8,-11.8,-11.6
1.7588e+01,-0.816,-0.832,-11.8,-12
1.7596e+01,-0.824,-0.808,-11.8,-11.6
1.7604e+01,-0.824,-0.832,-11.8,-12
1.7611e+01,-0.824,-0.816,-11.8,-11.6
1.7619e+01,-0.824,-0.84,-11.8,-12
1.7627e+01,-0.832,-0.816,-11.8,-11.6
1.7634e+01,-0.832,-0.84,-11.8,-12
1.7642e+01,-0.832,-0.824,-11.8,-11.6
1.7650e+01,-0.832,-0.848,-11.8,-12
1.7657e+01,-0.84,-0.824,-11.8,-11.6
1.7665e+01,-0.84,-0.848,-11.8,-12
1.7673e+01,-0.84,-0.832,-11.8,-11.6
1.7680e+01,-0.84,-0.848,-11.8,-12
1.7688e+01,-0.84,-0.832,-11.8,-11.6
1.7696e+01,-0.848,-0.856,-11.8,-12
1.7704e+01,-0.848,-0.832,-11.8,-11.6
1.7711e+01,-0.848,-0.856,-11.8,-12
1.7719e+01,-0.848,-0.84,-11.8,-11.8
1.7727e+01,-0.848,-0.856,-12,-12.2
1.7734e+01,-0.848,-0.84,-12,-11.8
1.7742e+01,-0.848,-0.864,-12,-12.2
1.7750e+01,-0.848,-0.84,-12,-11.8
1.7757e+01,-0.848,-0.864,-12,-12.2
1.7765e+01,-0.848,-0.84,-12,-11.8
1.7773e+01,-0.848,-0.864,-12,-12.2
1.7780e+01,-0.848,-0.84,-12,-11.8
1.7788e+01,-0.848,-0.864,-12,-12.2
1.7796e+01,-0.848,-0.84,-12,-11.8
1.7803e+01,-0.848,-0.856,-12,-12.2
1.7811e+01,-0.848,-0.84,-12,-11.8
1.7819e+01,-0.848,-0.856,-12,-12.2
1.7826e+01,-0.848,-0.84,-12,-11.8
1.7834e+01,-0.848,-0.856,-12,-12.2
1.7842e+01,-0.848,-0.84,-12,-11.8
1.7849e+01,-0.848,-0.856,-12,-12.2
1.7857e+01,-0.848,-0.84,-12,-11.8
1.7865e+01,-0.848,-0.856,-12,-12.2
1.7873e+01,-0.848,-0.832,-12,-11.8
1.7880e+01,-0.848,-0.856,-12,-12.2
1.7888e+01,-0.84,-0.832,-12,-11.8
1.7896e+01,-0.84,-0.856,-12,-12.2
1.7903e+01,-0.84,-0.824,-12,-11.8
1.7911e+01,-0.84,-0.856,-12,-12.2
1.7919e+01,-0.84,-0.832,-12.2,-11.8
1.7926e+01,-0.84,-0.848,-12.2,-12.4
1.7934e+01,-0.84,-0.824,-12.2,-12
1.7942e+01,-0.84,-0.848,-12.2,-12.4
1.7949e+01,-0.832,-0.824,-12.2,-12
